year,state_abbr,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape,violent_crime_rate,homicide_rate,rape_rate,robbery_rate,aggravated_assault_rate,property_crime_rate,burglary_rate,larceny_rate,motor_vehicle_theft_rate
1981,IN,Indiana,5466000,18672,388,7050,9618,229472,63887,147038,18547,1616.0,341.602634467618,7.098426637394804,29.564581046469083,128.97914379802415,175.96048298572998,4198.17050859861,1168.8071716062934,2690.0475667764363,339.31577021588
1981,KS,Kansas,2381000,8796,151,2611,5301,119880,36768,77039,6073,733.0,369.42461150776984,6.341873162536749,30.785384292314152,109.65980680386393,222.63754724905502,5034.859302813944,1544.22511549769,3235.573288534229,255.06089878202437
1981,KY,Kentucky,3661000,10599,308,3687,5838,118690,38893,71194,8603,766.0,289.51106255121556,8.413001912045889,20.923245015023216,100.71018847309479,159.46462715105162,3242.010379677684,1062.3600109259764,1944.6599289811527,234.9904397705545
1981,LA,Louisiana,4305000,27478,673,8698,16325,199295,61756,121955,15584,1782.0,638.2810685249709,15.632984901277586,41.393728222996515,202.04413472706153,379.2102206736353,4629.38443670151,1434.5180023228804,2832.868757259001,361.99767711962835
1981,MA,Massachusetts,5770000,36273,210,15633,18850,300428,95080,147691,57657,1580.0,628.6481802426343,3.6395147313691503,27.383015597920277,270.9358752166378,326.6897746967071,5206.724436741768,1647.833622183709,2559.636048526863,999.2547660311959
1981,MD,Maryland,4261000,37800,421,18085,17640,241625,70740,152405,18480,1654.0,887.1157005397795,9.880309786435108,38.81717906594696,424.43088476883355,413.9873269185637,5670.617226003285,1660.1736681530158,3576.742548697489,433.701009152781
1981,ME,Maine,1132000,2214,36,368,1665,45820,14081,29545,2194,145.0,195.58303886925793,3.1802120141342756,12.809187279151944,32.50883392226149,147.08480565371025,4047.7031802120146,1243.904593639576,2609.982332155477,193.81625441696113
1981,MI,Michigan,9201000,59058,861,23688,30143,571582,171331,341805,58446,4366.0,641.8650146723182,9.357678513205085,47.45136398217585,257.45027714378875,327.60569503314855,6212.172589935876,1862.0910770568416,3714.867949135964,635.2135637430714
1981,MN,Minnesota,4090000,9344,85,4266,3937,184387,52253,121834,10300,1056.0,228.4596577017115,2.078239608801956,25.81907090464548,104.30317848410759,96.25916870415648,4508.239608801956,1277.5794621026894,2978.8264058679706,251.83374083129584
1981,MO,Missouri,4938000,26675,516,10629,14065,237575,78173,140567,18835,1465.0,540.1984609153503,10.449574726609963,29.667881733495346,215.2490886998785,284.83191575536654,4811.158363710004,1583.0903199675981,2846.638315107331,381.4297286350749
1981,MT,Montana,792000,2004,27,302,1500,37746,7651,27874,2221,175.0,253.03030303030303,3.409090909090909,22.0959595959596,38.13131313131313,189.3939393939394,4765.909090909091,966.0353535353536,3519.4444444444443,280.42929292929296
1981,NC,North Carolina,5951000,25986,541,4809,19285,243012,79545,151679,11788,1351.0,436.6661065367165,9.09090909090909,22.70206687951605,80.80994790791463,324.0631826583768,4083.54898336414,1336.6661065367166,2548.798521256932,198.08435557049233
1981,ND,North Dakota,658000,444,15,85,287,19237,3294,14859,1084,57.0,67.47720364741642,2.2796352583586623,8.662613981762917,12.917933130699089,43.61702127659574,2923.5562310030396,500.60790273556233,2258.206686930091,164.74164133738603
1981,NE,Nebraska,1576000,2861,49,1115,1374,62977,14383,45324,3270,323.0,181.53553299492387,3.1091370558375635,20.49492385786802,70.748730964467,87.18274111675127,3996.0025380710663,912.6269035532995,2875.8883248730967,207.48730964467006
1981,NH,New Hampshire,935000,1375,27,335,859,39034,11090,25692,2252,154.0,147.05882352941177,2.8877005347593583,16.47058823529412,35.82887700534759,91.8716577540107,4174.75935828877,1186.096256684492,2747.807486631016,240.85561497326205
1981,NJ,New Jersey,7401000,46674,542,24761,18997,410693,128274,231846,50573,2374.0,630.6445074989866,7.323334684502095,32.076746385623565,334.56289690582355,256.6815295230374,5549.155519524389,1733.1982164572355,3132.6307255776246,683.3265774895284
1981,NM,New Mexico,1327000,8913,151,1868,6266,73369,21405,47252,4712,628.0,671.6654107008289,11.379050489826676,47.32479276563677,140.76865109269028,472.1929163526752,5528.937452901281,1613.0369253956292,3560.813865862848,355.08666164280334
1981,NV,Nevada,845000,7575,148,3870,3009,65027,23046,36955,5026,548.0,896.4497041420119,17.514792899408285,64.85207100591715,457.9881656804734,356.094674556213,7695.502958579882,2727.3372781065086,4373.372781065089,594.792899408284
1981,NY,New York,17594000,188178,2166,120344,60189,1026757,350422,539486,136849,5479.0,1069.5578037967489,12.311015118790497,31.141298169830627,684.0059111060589,342.0995794020689,5835.836080481983,1991.713084005911,3066.3066954643627,777.8163010117086
1981,OH,Ohio,10776000,53509,799,25529,23842,533498,160951,326770,45777,3339.0,496.5571640682999,7.414625092798812,30.985523385300667,236.90608760207868,221.25092798812176,4950.798069784706,1493.6061618411284,3032.386785449146,424.8051224944321
1981,OK,Oklahoma,3098000,13223,279,3574,8279,136637,49220,74460,12957,1091.0,426.8237572627501,9.005810200129115,35.21626856036152,115.36475145255004,267.2369270497095,4410.490639122014,1588.766946417043,2403.4861200774694,418.2375726275016
1981,OR,Oregon,2647000,12671,117,4780,6669,173596,52067,112518,9011,1105.0,478.69285984132983,4.4200982244049865,41.74537211938043,180.58179070646014,251.94559879108425,6558.216849263316,1967.0192670948245,4250.774461654703,340.42312051378923
1981,PA,Pennsylvania,11864000,44104,729,22137,18576,392872,122372,226701,43799,2662.0,371.7464598786244,6.144639244774106,22.43762643290627,186.58968307484827,156.57451112609576,3311.4632501685774,1031.4565070802428,1910.831085637222,369.1756574511126
1981,RI,Rhode Island,952000,4205,40,1257,2738,51504,15755,27525,8224,170.0,441.7016806722689,4.201680672268908,17.857142857142858,132.03781512605042,287.60504201680675,5410.084033613445,1654.9369747899161,2891.2815126050423,863.8655462184875
1981,SC,South Carolina,3166000,20275,330,3805,14992,148127,50520,88887,8720,1148.0,640.3979785217941,10.423246999368288,36.26026531901453,120.18319646241315,473.5312697409981,4678.679722046747,1595.7043588123813,2807.5489576753002,275.4264055590651
1981,SD,South Dakota,685000,718,12,122,505,19922,4348,14587,987,79.0,104.81751824817519,1.7518248175182483,11.532846715328468,17.81021897810219,73.72262773722628,2908.3211678832117,634.7445255474453,2129.4890510948903,144.08759124087592
1981,TN,Tennessee,4610000,19019,448,7916,8920,179737,63811,100526,15400,1735.0,412.5596529284165,9.718004338394794,37.635574837310195,171.71366594360086,193.49240780911063,3898.85032537961,1384.1865509761387,2180.6073752711495,334.0563991323211
1981,TX,Texas,14755000,78560,2446,28528,40765,814163,275978,454879,83306,6821.0,532.4296848525923,16.577431379193495,46.22839715350728,193.3446289393426,276.27922738054895,5517.87868519146,1870.4032531345306,3082.880379532362,564.595052524568
1981,UT,Utah,1516000,4527,50,1286,2760,82643,19326,58855,4462,431.0,298.61477572559363,3.2981530343007917,28.43007915567282,84.82849604221636,182.0580474934037,5451.385224274406,1274.802110817942,3882.2559366754617,294.32717678100266
1981,VA,Virginia,5426000,17456,464,7229,8285,235984,63350,161678,10956,1478.0,321.7102838186509,8.5514190932547,27.23921857722079,133.2288978990048,152.69074824917067,4349.133800221158,1167.5267231846665,2979.6903796535203,201.91669738297088
1981,VT,Vermont,515000,659,22,142,325,25404,8033,15860,1511,170.0,127.96116504854369,4.271844660194175,33.00970873786408,27.572815533980584,63.10679611650485,4932.815533980583,1559.8058252427186,3079.6116504854367,293.3980582524272
1981,WA,Washington,4212000,18839,213,5475,11036,265135,79696,171994,13445,2115.0,447.2697056030389,5.056980056980057,50.21367521367521,129.985754985755,262.0132953466287,6294.753086419753,1892.1177587844254,4083.428300094967,319.20702754036085
1981,WI,Wisconsin,4739000,8904,161,3249,4749,216997,50813,155892,10292,745.0,187.8877400295421,3.3973412112259966,15.720616163747625,68.55876767250476,100.21101498206373,4578.961806288246,1072.2304283604135,3289.5547583878456,217.1766195399873
1981,WV,West Virginia,1951000,3410,118,979,2024,47681,15122,28884,3675,289.0,174.78216299333675,6.0481804202972835,14.812916453100973,50.17939518195797,103.74167093798053,2443.926191696566,775.089697590979,1480.471553049718,188.36494105586877
1981,WY,Wyoming,492000,2116,27,206,1709,23133,4728,16972,1433,174.0,430.0813008130081,5.487804878048781,35.36585365853659,41.86991869918699,347.3577235772358,4701.829268292683,960.9756097560976,3449.5934959349593,291.260162601626
1982,AK,Alaska,438000,2732,81,586,1691,24479,5204,16672,2603,374.0,623.744292237443,18.493150684931507,85.38812785388129,133.78995433789956,386.0730593607306,5588.812785388128,1188.1278538812785,3806.392694063927,594.2922374429223
1982,AL,Alabama,3943000,17653,417,4417,11793,165048,49531,104740,10777,1026.0,447.7047933045904,10.575703778848592,26.020796347958406,112.0213035759574,299.086989601826,4185.848338828303,1256.1755008876492,2656.353030687294,273.31980725336035
1982,AR,Arkansas,2291000,7438,187,1805,4824,81259,24547,52450,4262,622.0,324.66171977302486,8.162374508948059,27.149716281099955,78.78655608904408,210.5630728939328,3546.8790920995198,1071.4535137494545,2289.393278044522,186.03230030554343
1982,AZ,Arizona,2860000,14785,236,4537,8912,189161,53861,124723,10577,1100.0,516.958041958042,8.251748251748252,38.46153846153846,158.63636363636365,311.6083916083916,6614.020979020979,1883.251748251748,4360.944055944056,369.8251748251748
1982,CA,California,24724000,201429,2779,91988,94133,1599827,499466,935831,164530,12529.0,814.7104028474357,11.2400906002265,50.675457045785464,372.0595372917004,380.73531790972334,6470.745025076849,2020.1666397023137,3785.1116324219383,665.4667529525967
1982,CO,Colorado,3045000,15354,182,4587,9229,200230,53260,134873,12097,1356.0,504.2364532019704,5.977011494252873,44.532019704433495,150.64039408866995,303.0870279146141,6575.697865353038,1749.096880131363,4429.326765188834,397.27422003284073
1982,CT,Connecticut,3153000,12597,164,6574,5167,158532,44481,96640,17411,692.0,399.52426260704095,5.20139549635268,21.947351728512526,208.49984142086902,163.8756739613067,5027.9733587059945,1410.7516650808752,3065.0174437044084,552.2042499207104
1982,DC,District of Columbia,631000,13397,194,9137,3645,52295,14774,33435,4086,421.0,2123.137876386688,30.744849445324878,66.71949286846275,1448.0190174326465,577.6545166402536,8287.638668779715,2341.362916006339,5298.732171156894,647.5435816164818
1982,DE,Delaware,602000,3370,32,737,2415,35067,8698,23891,2478,186.0,559.8006644518272,5.3156146179401995,30.897009966777407,122.42524916943522,401.1627906976744,5825.0830564784055,1444.8504983388705,3968.604651162791,411.6279069767442
1982,FL,Florida,10416000,93411,1409,31002,55413,684166,211932,427462,44772,5587.0,896.802995391705,13.52726574500768,53.63863287250384,297.63824884792626,531.9988479262672,6568.413978494624,2034.6774193548388,4103.897849462366,429.83870967741933
1982,GA,Georgia,5639000,26963,713,8716,15292,267097,84469,165049,17579,2242.0,478.15215463734705,12.644085830821068,39.75882248625643,154.56641248448307,271.1828338357865,4736.60223443873,1497.9428976768932,2926.9196666075545,311.73967015428263
1982,HI,Hawaii,994000,2542,31,1560,609,62906,16477,42248,4181,342.0,255.7344064386318,3.1187122736418513,34.40643863179074,156.94164989939637,61.267605633802816,6328.571428571429,1657.645875251509,4250.301810865191,420.62374245472836
1982,IA,Iowa,2905000,5018,67,1051,3538,115148,27535,82568,5045,362.0,172.73666092943202,2.306368330464716,12.461273666092943,36.1790017211704,121.79001721170397,3963.7865748709123,947.8485370051635,2842.2719449225474,173.66609294320136
1982,ID,Idaho,965000,2501,24,292,2025,36902,9958,25256,1688,160.0,259.17098445595855,2.4870466321243523,16.580310880829018,30.259067357512954,209.84455958549222,3824.041450777202,1031.917098445596,2617.20207253886,174.9222797927461
1982,IL,Illinois,11448000,88644,1005,39700,44515,579954,157273,354106,68575,3424.0,774.3186582809225,8.778825995807129,29.909154437456326,346.78546470999305,388.84521313766595,5065.985324947589,1373.803284416492,3093.169112508735,599.012928022362
1982,IN,Indiana,5471000,16444,355,5966,8602,225894,59569,148454,17871,1521.0,300.5666240175471,6.488758910619631,27.801133248035097,109.04770608663864,157.2290257722537,4128.934381283129,1088.813745201974,2713.4710290623284,326.64960701882654
1982,KS,Kansas,2408000,8088,138,2095,5259,111156,32382,73416,5358,596.0,335.8803986710963,5.730897009966777,24.750830564784057,87.0016611295681,218.3970099667774,4616.112956810632,1344.7674418604652,3048.8372093023254,222.50830564784053
1982,KY,Kentucky,3667000,11550,355,3568,6893,119304,37736,73020,8548,734.0,314.97136623943277,9.680938096536678,20.016362148895553,97.30024543223344,187.9738205617671,3253.449686392146,1029.0700845377694,1991.2735205890376,233.10608126533953
1982,LA,Louisiana,4362000,29185,698,9275,17472,202489,62151,125701,14637,1740.0,669.0738193489225,16.00183402109124,39.88995873452545,212.63182026593307,400.55020632737273,4642.113709307657,1424.828060522696,2881.728564878496,335.5570839064649
1982,MA,Massachusetts,5781000,33031,219,12359,18989,285140,82212,146933,55995,1464.0,571.3717349939457,3.7882719252724444,25.324338349766478,213.78654212074036,328.4725825981664,4932.3646427953645,1422.106901920083,2541.653693132676,968.604047742605
1982,MD,Maryland,4265000,36254,432,15377,18849,220174,60547,142903,16724,1596.0,850.0351699882766,10.128956623681125,37.42086752637749,360.5392731535756,441.94607268464244,5162.344665885112,1419.6248534583822,3350.5978898007033,392.1219226260258
1982,ME,Maine,1133000,1847,24,345,1326,41884,11862,27863,2159,152.0,163.01853486319504,2.1182700794351277,13.415710503089144,30.450132391879965,117.03442188879083,3696.7343336275376,1046.954986760812,2459.223300970874,190.55604589585172
1982,MI,Michigan,9109000,59806,827,24699,30034,558195,165155,330031,63009,4246.0,656.5594467010649,9.07893292348227,46.61323965309035,271.1494126687891,329.71786145570314,6127.9503787462945,1813.0969370951805,3623.130969370952,691.7224722801625
1982,MN,Minnesota,4133000,9062,95,4188,3841,175048,48855,116375,9818,938.0,219.25961771110573,2.298572465521413,22.69537865956932,101.33075248003871,92.93491410597629,4235.373820469393,1182.071134768933,2815.751270263731,237.55141543672877
1982,MO,Missouri,4951000,25078,479,9554,13762,219888,68881,134383,16624,1283.0,506.523934558675,9.674813169056756,25.913956776408806,192.9711169460715,277.96404766713795,4441.284588971925,1391.2542920622095,2714.2597455059586,335.7705514037568
1982,MT,Montana,801000,1801,31,265,1386,32908,6759,24079,2070,119.0,224.84394506866417,3.8701622971285894,14.856429463171036,33.083645443196005,173.03370786516854,4108.3645443196,843.8202247191011,3006.1173533083647,258.4269662921348
1982,NC,North Carolina,6019000,26865,545,5168,19830,246593,78787,156701,11105,1322.0,446.33660076424655,9.054660242565209,21.96378135902974,85.86143877720552,329.4567203854461,4096.909785678684,1308.9715899651105,2603.439109486626,184.49908622694798
1982,ND,North Dakota,670000,414,5,85,258,17328,3074,13314,940,66.0,61.791044776119406,0.746268656716418,9.850746268656716,12.686567164179106,38.507462686567166,2586.268656716418,458.8059701492537,1987.1641791044776,140.29850746268656
1982,NE,Nebraska,1586000,3641,31,982,2299,59019,12867,43331,2821,329.0,229.57124842370746,1.9546027742749055,20.744010088272383,61.91677175283733,144.95586380832282,3721.24842370744,811.2862547288777,2732.093316519546,177.86885245901638
1982,NH,New Hampshire,951000,1187,21,322,690,35229,8987,24115,2127,154.0,124.81598317560461,2.2082018927444795,16.19348054679285,33.85909568874868,72.55520504731861,3704.416403785489,945.0052576235543,2535.751840168244,223.65930599369085
1982,NJ,New Jersey,7438000,45175,482,22880,19664,377016,106418,223978,46620,2149.0,607.3541274536166,6.48023662274805,28.892175315945146,307.6095724657166,264.3721430492068,5068.781930626513,1430.7340682979295,3011.2664694810433,626.7813928475397
1982,NM,New Mexico,1359000,9982,158,1715,7453,79816,22135,53402,4279,656.0,734.5106696100074,11.626195732155997,48.27078734363502,126.19573215599706,548.4179543782193,5873.142016188373,1628.7711552612216,3929.506990434143,314.8638704930096
1982,NV,Nevada,881000,7096,120,3697,2737,62512,21256,36279,4977,542.0,805.4483541430194,13.62088535754824,61.52099886492622,419.63677639046534,310.6696935300795,7095.573212258798,2412.7128263337117,4117.934165720772,564.9262202043133
1982,NY,New York,17659000,174833,2013,107843,59818,967369,295245,534244,137880,5159.0,990.0503992298545,11.399286482813297,29.214564811144463,610.6970949657399,338.7394529701569,5478.05085225664,1671.9236649866923,3025.335522962795,780.7916643071521
1982,OH,Ohio,10791000,47126,676,19809,23418,485468,141316,302962,41190,3223.0,436.7157816699101,6.264479658975072,29.867482161060142,183.5696413678065,217.01417848206836,4498.823093318506,1309.5727921415996,2807.5433231396532,381.7069780372533
1982,OK,Oklahoma,3177000,14103,344,4218,8361,151814,50956,85326,15532,1180.0,443.90934844192634,10.82782499213094,37.14195782184451,132.766761095373,263.1728045325779,4778.5332074283915,1603.903053194838,2685.741265344665,488.88888888888886
